Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,107.220001,110.669998,103.830002,106.699997,84.611145,101522600
2017-05-01,106.260002,107.709999,103.070000,103.480003,82.057739,118545200
2017-06-01,103.690002,108.489998,102.550003,104.330002,83.573349,126624600
2017-07-01,104.239998,110.000000,102.550003,109.190002,87.466438,105290000
2017-08-01,109.540001,111.440002,105.300003,107.620003,86.208778,109283200
2017-09-01,107.680000,118.330002,107.510002,117.500000,95.068848,109354600
2017-10-01,116.419998,120.889999,112.570000,115.889999,93.766190,113304800
2017-11-01,116.300003,119.150002,113.900002,118.989998,96.274376,101837000
2017-12-01,119.809998,126.199997,118.519997,125.190002,102.238998,105261400
2018-01-01,125.709999,133.880005,124.050003,125.349998,102.369652,130293100
2018-02-01,125.599998,125.629997,108.019997,111.919998,91.401772,170301700
2018-03-01,111.529999,118.349998,109.830002,114.040001,94.060219,144392700
2018-04-01,113.889999,127.900002,110.540001,125.110001,103.190765,143076700
2018-05-01,124.029999,131.080002,120.059998,124.300003,102.522682,147855000
2018-06-01,125.489998,128.380005,121.550003,126.430000,105.188812,136009000
2018-07-01,125.279999,128.550003,119.669998,126.269997,105.055702,105554900
2018-08-01,125.309998,125.919998,117.089996,118.459999,98.557846,113551900
2018-09-01,118.930000,124.239998,113.389999,122.279999,102.711441,112659000
2018-10-01,123.110001,127.599998,107.540001,111.650002,93.782578,152330900
2018-11-01,111.769997,121.870003,110.099998,118.940002,99.905945,151564000
2018-12-01,120.769997,122.430000,100.220001,108.790001,92.273331,169674800
2019-01-01,107.339996,115.410004,107.099998,114.650002,97.243652,139155300
2019-02-01,116.650002,121.290001,115.919998,119.580002,101.425163,113779300
2019-03-01,120.389999,126.919998,119.199997,123.180000,105.528854,126230200
2019-04-01,123.870003,127.339996,115.650002,120.059998,102.855942,221265300
2019-05-01,119.800003,122.489998,113.720001,113.849998,97.535812,174977300
2019-06-01,114.699997,126.199997,114.470001,124.440002,107.657211,112770200
2019-07-01,125.360001,127.000000,122.330002,123.110001,106.506569,99523800
2019-08-01,122.000000,123.889999,114.349998,117.720001,101.843506,132460500
2019-09-01,115.769997,125.269997,114.550003,118.599998,103.659584,122911200
2019-10-01,119.269997,119.510002,110.419998,116.139999,101.509476,110432200
2019-11-01,115.489998,122.940002,114.019997,117.129997,102.374771,119652400
2019-12-01,117.980003,121.419998,115.699997,120.510002,106.366837,119639200
2020-01-01,120.809998,122.720001,106.400002,107.139999,94.565948,154388100
2020-02-01,106.949997,112.599998,90.110001,93.339996,82.385529,158458200
2020-03-01,94.019997,99.019997,51.599998,72.459999,64.703552,475985200
2020-04-01,69.510002,95.739998,67.610001,92.000000,82.151886,302922300
2020-05-01,91.510002,95.559998,86.019997,91.699997,81.883995,206892500
2020-06-01,90.940002,103.589996,86.180000,89.230003,80.848152,206216100
2020-07-01,89.279999,92.739998,81.510002,83.940002,76.055077,181475800
2020-08-01,83.980003,93.010002,83.510002,83.930000,76.046005,173478400
2020-09-01,83.260002,84.489998,70.500000,72.000000,66.177147,256426900
2020-10-01,71.510002,76.089996,65.160004,69.500000,63.879337,251160800
2020-11-01,70.699997,95.820000,69.400002,87.180000,80.129494,241627400
2020-12-01,89.279999,94.559998,83.529999,84.449997,78.762398,224789100
2021-01-01,85.150002,96.320000,83.889999,85.199997,79.461891,197547100
2021-02-01,85.989998,104.959999,84.570000,100.000000,93.265121,203334500
2021-03-01,102.459999,112.699997,100.690002,104.790001,99.114029,304177300
2021-04-01,105.260002,107.650002,100.139999,103.070000,97.487183,175170000
2021-05-01,103.980003,113.110001,101.970001,103.790001,98.168198,209434500
2021-06-01,105.300003,110.510002,96.309998,104.739998,100.279381,224064300
2021-07-01,106.949997,107.099998,94.519997,101.809998,97.474167,205695700
2021-08-01,102.080002,103.980003,92.860001,96.769997,92.648811,213430100
2021-09-01,96.860001,104.889999,93.309998,101.449997,98.439018,250488400
2021-10-01,102.220001,115.290001,101.879997,114.489998,111.091995,211811800
2021-11-01,115.029999,118.080002,111.099998,112.870003,109.520081,225299300
2021-12-01,114.949997,119.339996,110.730003,117.349998,115.183167,221103300
2022-01-01,117.419998,137.000000,117.290001,131.330002,128.905029,300811900
2022-02-01,130.830002,144.000000,130.509995,144.000000,141.341080,282878000
2022-03-01,145.009995,174.759995,144.699997,162.830002,161.501389,527470800
2022-04-01,162.779999,174.539993,151.360001,156.669998,155.391647,200222700
2022-05-01,156.309998,180.960007,155.149994,174.660004,173.234863,235066100
2022-06-01,176.729996,182.399994,140.149994,144.779999,144.779999,251777800
2022-07-01,146.600006,146.960007,136.800003,140.779999,140.779999,31613500
